order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
245,ORD-20231125-00245,312,2023-11-25,shipped,3143.31,14,40,660.1,3403.35,paypal,pickup,,
246,ORD-20230326-00246,84,2023-03-26,shipped,2433.45,8,90,511.02,2839.79,bank_transfer,same_day,,
247,ORD-20260111-00247,74,2026-01-11,processing,5027.31,3,150,1055.74,6082.23,paypal,standard,1,
248,ORD-20250722-00248,237,2025-07-22,delivered,1663.92,8,30,349.42,1910.23,bank_transfer,pickup,,
249,ORD-20240522-00249,225,2024-05-22,processing,2770.88,20,330,581.88,3128.58,bank_transfer,pickup,3,Nota del cliente: Envolver para regalo
250,ORD-20260311-00250,27,2026-03-11,pending,1427.54,0,370,299.78,2097.32,debit_card,same_day,7,
251,ORD-20230629-00251,184,2023-06-29,pending,2277.65,0,500,478.31,3255.96,debit_card,standard,,
252,ORD-20251220-00252,81,2025-12-20,cancelled,3188.57,1,500,669.6,4326.28,cash_on_delivery,pickup,,Nota del cliente: Llamar antes
253,ORD-20250920-00253,126,2025-09-20,cancelled,1469.58,17,350,308.61,1878.36,credit_card,pickup,,Nota del cliente: Envolver para regalo
254,ORD-20250323-00254,228,2025-03-23,pending,5113.75,1,430,1073.89,6566.5,bank_transfer,pickup,,
255,ORD-20230527-00255,22,2023-05-27,cancelled,2755.84,19,100,578.73,2910.96,credit_card,express,9,
256,ORD-20240622-00256,150,2024-06-22,processing,241.65,19,190,50.75,436.49,debit_card,standard,,Nota del cliente: Dejar en portería
257,ORD-20241027-00257,198,2024-10-27,pending,2491.05,14,360,523.12,3025.42,bank_transfer,standard,,
258,ORD-20230711-00258,226,2023-07-11,delivered,2072.77,0,160,435.28,2668.05,bank_transfer,standard,,
259,ORD-20260201-00259,82,2026-02-01,cancelled,3704.82,4,120,778.01,4454.64,cash_on_delivery,standard,,Nota del cliente: Entregar por la tarde
260,ORD-20250422-00260,315,2025-04-22,delivered,567.2,10,160,119.11,789.59,cash_on_delivery,standard,,
261,ORD-20251015-00261,116,2025-10-15,shipped,777.72,8,180,163.32,1058.82,debit_card,same_day,,
262,ORD-20240829-00262,70,2024-08-29,processing,6906.86,19,210,1450.44,7255,cash_on_delivery,express,2,
263,ORD-20230509-00263,139,2023-05-09,pending,3518.58,15,30,738.9,3759.69,cash_on_delivery,pickup,,
264,ORD-20230512-00264,318,2023-05-12,processing,376.43,0,240,79.05,695.48,cash_on_delivery,express,8,
265,ORD-20230607-00265,26,2023-06-07,shipped,3196.34,7,0,671.23,3643.83,debit_card,express,,
266,ORD-20250507-00266,267,2025-05-07,cancelled,3540.19,4,80,743.44,4222.02,paypal,same_day,,Nota del cliente: Dejar en portería
267,ORD-20240413-00267,262,2024-04-13,pending,786.72,17,400,165.21,1218.19,paypal,same_day,,
268,ORD-20240322-00268,249,2024-03-22,cancelled,5211.27,12,410,1094.37,6090.29,credit_card,pickup,,
269,ORD-20240805-00269,60,2024-08-05,processing,3076.93,1,490,646.16,4182.32,credit_card,standard,,
270,ORD-20250730-00270,121,2025-07-30,cancelled,5911.3,13,60,1241.37,6444.2,credit_card,express,,
271,ORD-20251019-00271,156,2025-10-19,cancelled,1344.06,14,20,282.25,1458.14,credit_card,pickup,,
272,ORD-20260224-00272,76,2026-02-24,shipped,2636.78,6,10,553.72,3042.29,bank_transfer,pickup,,
273,ORD-20230324-00273,36,2023-03-24,pending,2184.66,0,480,458.78,3123.44,debit_card,express,10,
274,ORD-20260129-00274,36,2026-01-29,processing,1912.19,2,320,401.56,2595.51,credit_card,standard,,Nota del cliente: Dejar en portería
275,ORD-20240210-00275,327,2024-02-10,pending,31.8,13,380,6.68,414.35,debit_card,standard,,
276,ORD-20240207-00276,105,2024-02-07,shipped,1662.42,8,80,349.11,1958.54,debit_card,pickup,,
277,ORD-20230709-00277,266,2023-07-09,shipped,3871.53,11,110,813.02,4368.68,credit_card,standard,,
278,ORD-20230828-00278,270,2023-08-28,cancelled,2538.16,1,290,533.01,3335.79,bank_transfer,standard,8,
279,ORD-20230105-00279,30,2023-01-05,delivered,1479.82,18,360,310.76,1884.21,paypal,standard,4,
280,ORD-20250628-00280,142,2025-06-28,pending,3695.93,16,330,776.15,4210.73,bank_transfer,standard,,
281,ORD-20240418-00281,265,2024-04-18,cancelled,1353.27,4,30,284.19,1613.33,bank_transfer,pickup,,
282,ORD-20250629-00282,21,2025-06-29,processing,3734.05,6,170,784.15,4464.16,debit_card,same_day,,
283,ORD-20230411-00283,232,2023-04-11,cancelled,2672.78,3,0,561.28,3153.88,paypal,pickup,,
284,ORD-20240725-00284,96,2024-07-25,pending,6577.37,14,380,1381.25,7417.79,cash_on_delivery,same_day,,
285,ORD-20240821-00285,245,2024-08-21,pending,576,4,210,120.96,883.92,paypal,pickup,,
286,ORD-20231015-00286,234,2023-10-15,delivered,1144.57,20,420,240.36,1576.02,debit_card,pickup,,Nota del cliente: Entregar por la tarde
287,ORD-20240921-00287,194,2024-09-21,cancelled,3790.74,3,440,796.06,4913.08,paypal,pickup,3,
288,ORD-20241102-00288,190,2024-11-02,cancelled,3014.57,9,310,633.06,3686.32,cash_on_delivery,same_day,,
289,ORD-20230822-00289,152,2023-08-22,cancelled,4438.64,1,0,932.11,5326.36,paypal,express,1,
290,ORD-20241005-00290,154,2024-10-05,cancelled,634.5,16,170,133.25,836.23,bank_transfer,pickup,,Nota del cliente: Envolver para regalo
291,ORD-20240804-00291,183,2024-08-04,cancelled,1235.55,0,420,259.47,1915.02,cash_on_delivery,standard,,
292,ORD-20240212-00292,104,2024-02-12,cancelled,1349.6,14,70,283.42,1514.08,bank_transfer,express,,
293,ORD-20250909-00293,231,2025-09-09,delivered,2301.85,13,460,483.39,2946,paypal,standard,4,
294,ORD-20240118-00294,225,2024-01-18,shipped,4074.59,3,180,855.66,4988.01,paypal,standard,,
295,ORD-20250121-00295,162,2025-01-21,processing,419.07,12,220,88,676.78,paypal,pickup,,Nota del cliente: Envolver para regalo
296,ORD-20240827-00296,102,2024-08-27,pending,1193.77,2,440,250.69,1860.58,debit_card,express,,
297,ORD-20250601-00297,235,2025-06-01,cancelled,1155.07,4,250,242.56,1601.43,bank_transfer,standard,,Nota del cliente: Dejar en portería
298,ORD-20241119-00298,198,2024-11-19,processing,5195.51,5,270,1091.06,6296.79,cash_on_delivery,express,,
299,ORD-20241025-00299,4,2024-10-25,delivered,917.12,7,340,192.6,1385.52,bank_transfer,standard,,
300,ORD-20240216-00300,83,2024-02-16,pending,2629.68,18,30,552.23,2738.57,paypal,standard,,
301,ORD-20250204-00301,261,2025-02-04,pending,1246.5,6,100,261.77,1533.48,bank_transfer,pickup,,
302,ORD-20240405-00302,226,2024-04-05,processing,997.6,13,20,209.5,1097.41,bank_transfer,pickup,,
303,ORD-20241020-00303,250,2024-10-20,pending,1642,0,480,344.82,2466.82,paypal,express,4,
304,ORD-20241204-00304,82,2024-12-04,cancelled,4385.8,5,260,921.02,5347.53,bank_transfer,standard,7,
305,ORD-20251209-00305,40,2025-12-09,shipped,1571.24,20,250,329.96,1836.95,bank_transfer,standard,,Nota del cliente: Dejar en portería
306,ORD-20250731-00306,58,2025-07-31,shipped,1379.28,17,290,289.65,1724.45,bank_transfer,express,,
307,ORD-20230913-00307,308,2023-09-13,cancelled,1051.25,13,220,220.76,1355.35,credit_card,standard,,
308,ORD-20241108-00308,68,2024-11-08,pending,5341.2,12,200,1121.65,6021.91,paypal,same_day,,
309,ORD-20240613-00309,278,2024-06-13,pending,1471.4,12,80,308.99,1683.82,credit_card,same_day,9,
310,ORD-20231110-00310,224,2023-11-10,delivered,1036.02,17,490,217.56,1567.46,paypal,express,,
311,ORD-20260127-00311,286,2026-01-27,shipped,3228.04,16,0,677.89,3389.44,paypal,standard,,
312,ORD-20240326-00312,247,2024-03-26,pending,3832.3,3,290,804.78,4812.11,bank_transfer,standard,,
313,ORD-20231118-00313,289,2023-11-18,shipped,2796.22,10,170,587.21,3273.81,cash_on_delivery,same_day,,
314,ORD-20240712-00314,87,2024-07-12,processing,351.64,13,10,73.84,389.77,bank_transfer,pickup,10,
315,ORD-20250914-00315,147,2025-09-14,delivered,1449.76,11,490,304.45,2084.74,debit_card,express,3,
316,ORD-20230101-00316,98,2023-01-01,shipped,2686.64,17,360,564.19,3154.1,paypal,standard,,Nota del cliente: Dejar en portería
317,ORD-20230523-00317,18,2023-05-23,processing,1734.81,8,240,364.31,2200.34,bank_transfer,same_day,,
318,ORD-20251224-00318,136,2025-12-24,pending,777.83,9,370,163.34,1241.17,cash_on_delivery,express,,
319,ORD-20250128-00319,280,2025-01-28,pending,1757.1,9,320,368.99,2287.95,paypal,same_day,8,
320,ORD-20250530-00320,43,2025-05-30,cancelled,2511.59,18,10,527.43,2596.93,bank_transfer,same_day,,
321,ORD-20240509-00321,307,2024-05-09,delivered,409.39,7,50,85.97,516.7,bank_transfer,pickup,,
322,ORD-20240820-00322,246,2024-08-20,pending,1639.49,18,230,344.29,1918.67,paypal,same_day,,Nota del cliente: Dejar en portería
323,ORD-20240130-00323,20,2024-01-30,shipped,1098.48,14,100,230.68,1275.37,debit_card,express,8,
324,ORD-20240906-00324,278,2024-09-06,processing,3002.79,2,50,630.59,3623.32,debit_card,express,7,
325,ORD-20251129-00325,231,2025-11-29,pending,1880.27,17,160,394.86,2115.48,paypal,standard,,
326,ORD-20250214-00326,268,2025-02-14,pending,3972.45,3,10,834.21,4697.49,bank_transfer,standard,,
327,ORD-20250530-00327,112,2025-05-30,shipped,847.42,10,100,177.96,1040.64,debit_card,express,10,
328,ORD-20240513-00328,38,2024-05-13,shipped,467.91,3,290,98.26,842.13,debit_card,pickup,3,
329,ORD-20230515-00329,327,2023-05-15,pending,3267.21,0,190,686.11,4143.32,cash_on_delivery,standard,5,
330,ORD-20240316-00330,56,2024-03-16,processing,5022.24,9,190,1054.67,5814.91,paypal,standard,3,
331,ORD-20250803-00331,208,2025-08-03,delivered,1583,13,170,332.43,1879.64,debit_card,pickup,1,
332,ORD-20250721-00332,236,2025-07-21,shipped,2880.18,10,120,604.84,3317,cash_on_delivery,standard,,
333,ORD-20241008-00333,179,2024-10-08,cancelled,1499.85,1,280,314.97,2079.82,credit_card,express,,
334,ORD-20250323-00334,296,2025-03-23,pending,5027.49,8,310,1055.77,5991.06,credit_card,standard,8,
335,ORD-20240817-00335,166,2024-08-17,shipped,769.1,12,160,161.51,998.32,debit_card,pickup,4,
336,ORD-20240620-00336,305,2024-06-20,processing,1277.15,0,430,268.2,1975.35,cash_on_delivery,same_day,,
337,ORD-20230509-00337,312,2023-05-09,shipped,2499.75,11,220,524.95,2969.73,credit_card,pickup,,
338,ORD-20240408-00338,185,2024-04-08,processing,3939.72,10,270,827.34,4643.09,paypal,standard,,
339,ORD-20230418-00339,112,2023-04-18,processing,316.41,16,100,66.45,432.23,debit_card,standard,7,
340,ORD-20240511-00340,294,2024-05-11,pending,2208.22,4,420,463.73,3003.62,paypal,same_day,6,
341,ORD-20231203-00341,171,2023-12-03,processing,6402.02,15,260,1344.42,7046.14,credit_card,same_day,,
342,ORD-20240320-00342,251,2024-03-20,shipped,1932.69,1,100,405.86,2419.22,cash_on_delivery,standard,,
343,ORD-20240302-00343,87,2024-03-02,cancelled,700.31,12,390,147.07,1153.34,credit_card,express,,
344,ORD-20251009-00344,322,2025-10-09,pending,3453.78,13,270,725.29,4000.08,paypal,same_day,,Nota del cliente: Envolver para regalo
345,ORD-20250125-00345,54,2025-01-25,processing,2623.72,7,400,550.98,3391.04,credit_card,pickup,,Nota del cliente: Envolver para regalo
346,ORD-20250627-00346,263,2025-06-27,shipped,2735.75,0,350,574.51,3660.26,credit_card,pickup,1,
347,ORD-20231119-00347,276,2023-11-19,cancelled,2206.74,10,410,463.42,2859.49,credit_card,express,,
348,ORD-20240318-00348,276,2024-03-18,processing,3083.94,6,400,647.63,3946.53,credit_card,express,5,
349,ORD-20250215-00349,64,2025-02-15,pending,1728.54,0,30,362.99,2121.53,debit_card,standard,,Nota del cliente: Entregar por la tarde
350,ORD-20241002-00350,225,2024-10-02,shipped,2514.03,12,500,527.95,3240.3,paypal,standard,,Nota del cliente: Entregar por la tarde
351,ORD-20241021-00351,169,2024-10-21,pending,2374.79,13,70,498.71,2634.78,paypal,pickup,,
352,ORD-20240212-00352,277,2024-02-12,shipped,2146.37,7,450,450.74,2896.86,debit_card,express,,Nota del cliente: Llamar antes
353,ORD-20230715-00353,247,2023-07-15,delivered,1845.17,5,190,387.49,2330.4,cash_on_delivery,express,,
354,ORD-20231223-00354,296,2023-12-23,processing,2693.9,14,350,565.72,3232.47,credit_card,express,3,Nota del cliente: Envolver para regalo
355,ORD-20230601-00355,197,2023-06-01,shipped,105.47,17,120,22.15,229.69,debit_card,standard,,Nota del cliente: Dejar en portería
356,ORD-20241003-00356,294,2024-10-03,shipped,3550.36,10,250,745.58,4190.9,credit_card,same_day,8,
357,ORD-20240619-00357,30,2024-06-19,pending,602.34,5,310,126.49,1008.71,debit_card,standard,,
358,ORD-20230128-00358,12,2023-01-28,cancelled,2507.35,11,30,526.54,2788.08,paypal,express,6,
359,ORD-20240703-00359,226,2024-07-03,shipped,1619.2,20,230,340.03,1865.39,cash_on_delivery,standard,1,
360,ORD-20251020-00360,183,2025-10-20,processing,1137.41,1,280,238.86,1644.9,bank_transfer,same_day,1,
361,ORD-20230120-00361,132,2023-01-20,processing,271.24,1,220,56.96,545.49,debit_card,pickup,,
362,ORD-20250405-00362,311,2025-04-05,shipped,416.78,15,340,87.52,781.78,bank_transfer,same_day,,Nota del cliente: Llamar antes
363,ORD-20231009-00363,265,2023-10-09,delivered,2566.69,0,370,539,3475.69,paypal,same_day,,
364,ORD-20230504-00364,318,2023-05-04,shipped,485.92,10,340,102.04,879.37,bank_transfer,standard,,
365,ORD-20250806-00365,188,2025-08-06,delivered,4316.42,3,140,906.45,5233.38,debit_card,pickup,,Nota del cliente: Llamar antes
366,ORD-20230608-00366,313,2023-06-08,pending,1280.09,9,190,268.82,1623.7,bank_transfer,same_day,,
367,ORD-20250505-00367,199,2025-05-05,shipped,4263.4,2,120,895.31,5193.44,bank_transfer,same_day,,
368,ORD-20251004-00368,259,2025-10-04,processing,1694.56,11,60,355.86,1924.02,credit_card,same_day,,Nota del cliente: Dejar en portería
369,ORD-20250227-00369,328,2025-02-27,delivered,5574.62,9,500,1170.67,6743.57,credit_card,express,,
370,ORD-20240221-00370,324,2024-02-21,delivered,1352.84,18,450,284.1,1843.43,cash_on_delivery,pickup,,
371,ORD-20250910-00371,272,2025-09-10,processing,3384.61,5,490,710.77,4416.15,debit_card,same_day,3,
372,ORD-20230808-00372,217,2023-08-08,delivered,2523.66,3,260,529.97,3237.92,bank_transfer,express,,
373,ORD-20251118-00373,173,2025-11-18,pending,2527.48,8,460,530.77,3316.05,bank_transfer,standard,6,Nota del cliente: Dejar en portería
374,ORD-20250314-00374,226,2025-03-14,shipped,3881.07,15,50,815.02,4163.93,cash_on_delivery,express,,
375,ORD-20231126-00375,190,2023-11-26,pending,4154.98,9,310,872.55,4963.58,bank_transfer,pickup,,Nota del cliente: Dejar en portería
376,ORD-20231112-00376,147,2023-11-12,cancelled,3894.83,16,140,817.91,4229.57,cash_on_delivery,same_day,,
377,ORD-20240302-00377,94,2024-03-02,delivered,350.44,10,270,73.59,658.99,debit_card,pickup,7,
378,ORD-20230901-00378,231,2023-09-01,shipped,4104.35,18,490,861.91,4717.48,debit_card,pickup,,Nota del cliente: Entregar por la tarde
379,ORD-20260206-00379,132,2026-02-06,delivered,3648.74,2,420,766.24,4762.01,bank_transfer,same_day,6,
380,ORD-20231105-00380,161,2023-11-05,pending,3169.64,0,180,665.62,4015.26,debit_card,pickup,,
381,ORD-20241212-00381,296,2024-12-12,pending,1245.88,13,70,261.63,1415.55,cash_on_delivery,express,,
382,ORD-20240705-00382,80,2024-07-05,delivered,3214.51,10,100,675.05,3668.11,debit_card,same_day,,
383,ORD-20231112-00383,21,2023-11-12,pending,1680.1,0,70,352.82,2102.92,cash_on_delivery,express,9,
384,ORD-20240104-00384,135,2024-01-04,processing,2848.45,8,200,598.17,3418.74,paypal,express,,
385,ORD-20230407-00385,314,2023-04-07,shipped,4224.84,15,180,887.22,4658.33,bank_transfer,express,,
386,ORD-20241108-00386,330,2024-11-08,pending,3132.78,15,40,657.88,3360.74,credit_card,express,,
387,ORD-20230222-00387,254,2023-02-22,processing,527.35,17,390,110.74,938.44,credit_card,standard,,
388,ORD-20250321-00388,269,2025-03-21,cancelled,1658.75,19,150,348.34,1841.93,debit_card,same_day,2,
389,ORD-20230324-00389,319,2023-03-24,cancelled,437.1,13,170,91.79,642.07,paypal,standard,4,
390,ORD-20251228-00390,133,2025-12-28,pending,517.35,16,390,108.64,933.21,cash_on_delivery,pickup,,
391,ORD-20241004-00391,323,2024-10-04,shipped,814.95,9,10,171.14,922.74,credit_card,pickup,1,
392,ORD-20230623-00392,87,2023-06-23,pending,395.36,10,30,83.03,468.85,debit_card,pickup,,
393,ORD-20230808-00393,205,2023-08-08,delivered,4295.43,18,110,902.04,4534.29,bank_transfer,express,,Nota del cliente: Llamar antes
394,ORD-20250124-00394,322,2025-01-24,shipped,1092.39,5,360,229.4,1627.17,debit_card,pickup,,
395,ORD-20251108-00395,333,2025-11-08,shipped,4438.24,13,460,932.03,5253.3,credit_card,pickup,8,Nota del cliente: Llamar antes
396,ORD-20240926-00396,303,2024-09-26,processing,955.76,11,270,200.71,1321.34,cash_on_delivery,pickup,,
397,ORD-20231202-00397,298,2023-12-02,pending,883.05,2,70,185.44,1120.83,credit_card,same_day,,Nota del cliente: Dejar en portería
398,ORD-20250926-00398,91,2025-09-26,delivered,3636.75,0,460,763.72,4860.47,cash_on_delivery,pickup,,
399,ORD-20230108-00399,214,2023-01-08,cancelled,4116.25,6,140,864.41,4873.69,cash_on_delivery,standard,,
400,ORD-20230117-00400,255,2023-01-17,shipped,653.36,20,200,137.21,859.9,bank_transfer,same_day,,
401,ORD-20231020-00401,322,2023-10-20,pending,1094.56,2,90,229.86,1392.53,cash_on_delivery,pickup,4,
402,ORD-20231001-00402,292,2023-10-01,processing,4842.74,7,110,1016.98,5630.73,credit_card,standard,,
403,ORD-20250928-00403,46,2025-09-28,shipped,3680.11,7,150,772.82,4345.32,debit_card,pickup,,
404,ORD-20250904-00404,138,2025-09-04,cancelled,786.72,7,460,165.21,1356.86,credit_card,pickup,,
405,ORD-20250922-00405,38,2025-09-22,shipped,1936.18,7,300,406.6,2507.25,bank_transfer,express,4,
406,ORD-20230414-00406,322,2023-04-14,shipped,4214.17,16,460,884.98,4884.88,paypal,pickup,,
407,ORD-20240830-00407,102,2024-08-30,processing,2544.89,18,420,534.43,3041.24,paypal,pickup,,Nota del cliente: Llamar antes
408,ORD-20250505-00408,24,2025-05-05,delivered,5566.99,8,140,1169.07,6430.7,paypal,express,,
409,ORD-20230507-00409,121,2023-05-07,shipped,4464.3,0,400,937.5,5801.8,paypal,pickup,,
410,ORD-20250609-00410,100,2025-06-09,cancelled,1000.47,6,140,210.1,1290.54,bank_transfer,express,,Nota del cliente: Envolver para regalo
411,ORD-20240624-00411,202,2024-06-24,delivered,4020.34,13,310,844.27,4651.97,cash_on_delivery,standard,,
412,ORD-20250123-00412,103,2025-01-23,delivered,1847.56,12,300,387.99,2313.84,debit_card,same_day,10,Nota del cliente: Envolver para regalo
413,ORD-20240303-00413,100,2024-03-03,delivered,2037.65,20,390,427.91,2448.03,cash_on_delivery,pickup,5,
414,ORD-20240318-00414,316,2024-03-18,processing,28.48,5,90,5.98,123.04,debit_card,standard,10,
415,ORD-20231129-00415,115,2023-11-29,cancelled,1249.77,11,30,262.45,1404.75,credit_card,same_day,,
416,ORD-20240514-00416,76,2024-05-14,delivered,1721.44,4,470,361.5,2484.08,bank_transfer,same_day,,
417,ORD-20230702-00417,152,2023-07-02,pending,4443.96,11,110,933.23,4998.35,credit_card,same_day,,
418,ORD-20240124-00418,112,2024-01-24,pending,1629.06,20,430,342.1,2075.35,cash_on_delivery,express,,
419,ORD-20250810-00419,124,2025-08-10,cancelled,1266.21,3,380,265.9,1874.12,bank_transfer,standard,8,
420,ORD-20240808-00420,231,2024-08-08,delivered,2346.74,0,360,492.82,3199.56,bank_transfer,express,3,Nota del cliente: Dejar en portería
421,ORD-20250210-00421,43,2025-02-10,cancelled,1041.05,8,400,218.62,1576.39,paypal,express,,
422,ORD-20250322-00422,58,2025-03-22,delivered,2127.86,3,500,446.85,3010.87,cash_on_delivery,express,9,
423,ORD-20231013-00423,252,2023-10-13,processing,183.69,2,360,38.57,578.59,bank_transfer,pickup,,
424,ORD-20251212-00424,167,2025-12-12,pending,3221.63,15,40,676.54,3454.93,bank_transfer,same_day,,
425,ORD-20250123-00425,139,2025-01-23,delivered,626.59,2,100,131.58,845.64,cash_on_delivery,express,,Nota del cliente: Dejar en portería
426,ORD-20241027-00426,185,2024-10-27,cancelled,5129.08,20,80,1077.11,5260.37,paypal,standard,,
427,ORD-20230404-00427,110,2023-04-04,processing,3616.76,0,240,759.52,4616.28,debit_card,standard,,
428,ORD-20240121-00428,222,2024-01-21,pending,3145.43,3,280,660.54,3991.61,credit_card,same_day,,
429,ORD-20240613-00429,135,2024-06-13,processing,2735.73,6,260,574.5,3406.09,paypal,same_day,,Nota del cliente: Llamar antes
430,ORD-20240408-00430,75,2024-04-08,delivered,4204.65,18,320,882.98,4650.79,credit_card,express,,
431,ORD-20230103-00431,216,2023-01-03,cancelled,1034.31,1,10,217.21,1251.18,credit_card,express,3,Nota del cliente: Entregar por la tarde
432,ORD-20231223-00432,119,2023-12-23,cancelled,1303.91,14,190,273.82,1585.18,bank_transfer,pickup,,
433,ORD-20230118-00433,102,2023-01-18,shipped,836.36,20,30,175.64,874.73,bank_transfer,same_day,9,Nota del cliente: Entregar por la tarde
434,ORD-20240613-00434,296,2024-06-13,cancelled,3411.81,10,280,716.48,4067.11,paypal,express,3,
435,ORD-20250930-00435,39,2025-09-30,delivered,426.94,3,30,89.66,533.79,credit_card,standard,,Nota del cliente: Entregar por la tarde
436,ORD-20230729-00436,73,2023-07-29,delivered,3966.95,3,290,833.06,4971,debit_card,pickup,,Nota del cliente: Dejar en portería
437,ORD-20250607-00437,151,2025-06-07,pending,1985.36,17,80,416.93,2144.78,cash_on_delivery,pickup,,
438,ORD-20240131-00438,93,2024-01-31,pending,1449.76,6,300,304.45,1967.22,debit_card,same_day,,
439,ORD-20240605-00439,101,2024-06-05,delivered,741.05,8,170,155.62,1007.39,cash_on_delivery,express,,
440,ORD-20230114-00440,51,2023-01-14,cancelled,1414.6,2,410,297.07,2093.38,debit_card,same_day,,Nota del cliente: Dejar en portería
441,ORD-20251130-00441,272,2025-11-30,processing,1209.22,9,220,253.94,1574.33,debit_card,same_day,,Nota del cliente: Entregar por la tarde
442,ORD-20251002-00442,25,2025-10-02,cancelled,2352.25,14,240,493.97,2756.91,debit_card,pickup,,
443,ORD-20230730-00443,202,2023-07-30,delivered,3020.86,3,50,634.38,3614.61,cash_on_delivery,express,,
444,ORD-20250705-00444,47,2025-07-05,delivered,4660.68,2,460,978.74,6006.21,paypal,standard,8,Nota del cliente: Llamar antes
445,ORD-20251212-00445,97,2025-12-12,shipped,2517.09,2,140,528.59,3135.34,cash_on_delivery,express,,
446,ORD-20230712-00446,190,2023-07-12,shipped,766.69,11,60,161,903.35,debit_card,same_day,,
447,ORD-20230625-00447,240,2023-06-25,pending,1040.57,6,420,218.52,1616.66,bank_transfer,standard,,Nota del cliente: Llamar antes
448,ORD-20250503-00448,207,2025-05-03,shipped,3252.25,3,420,682.97,4257.65,paypal,same_day,,
449,ORD-20250114-00449,39,2025-01-14,cancelled,1018.32,18,370,213.85,1418.87,paypal,same_day,,
450,ORD-20230710-00450,25,2023-07-10,cancelled,633.2,2,440,132.97,1193.51,credit_card,pickup,7,Nota del cliente: Entregar por la tarde
451,ORD-20250824-00451,239,2025-08-24,processing,2522.36,7,230,529.7,3105.49,debit_card,standard,,
452,ORD-20250407-00452,63,2025-04-07,delivered,2775.39,9,450,582.83,3558.43,credit_card,standard,,
453,ORD-20250627-00453,23,2025-06-27,shipped,2138.77,20,270,449.14,2430.16,bank_transfer,standard,,
454,ORD-20240216-00454,273,2024-02-16,processing,3298.95,13,70,692.78,3632.87,paypal,standard,,
455,ORD-20240610-00455,254,2024-06-10,delivered,2348.2,10,380,493.12,2986.5,debit_card,standard,,
456,ORD-20230228-00456,97,2023-02-28,cancelled,3046.51,7,470,639.77,3943.02,cash_on_delivery,standard,,
457,ORD-20231211-00457,150,2023-12-11,cancelled,2861.49,17,330,600.91,3305.95,cash_on_delivery,express,,
458,ORD-20240702-00458,54,2024-07-02,cancelled,2922.41,14,40,613.71,3166.98,debit_card,express,,
459,ORD-20250929-00459,260,2025-09-29,cancelled,1079.43,12,500,226.68,1676.58,paypal,express,,
460,ORD-20251115-00460,39,2025-11-15,pending,212.51,3,380,44.63,630.76,cash_on_delivery,same_day,2,
461,ORD-20240930-00461,208,2024-09-30,processing,1630.38,19,170,342.38,1832.99,paypal,express,9,
462,ORD-20240321-00462,76,2024-03-21,delivered,1186.08,7,210,249.08,1562.13,bank_transfer,standard,,
463,ORD-20240221-00463,271,2024-02-21,pending,2116.87,4,230,444.54,2706.74,bank_transfer,pickup,,Nota del cliente: Llamar antes
464,ORD-20230701-00464,130,2023-07-01,shipped,1385.88,7,50,291.03,1629.9,credit_card,standard,,
465,ORD-20250612-00465,169,2025-06-12,processing,72.83,19,290,15.29,364.28,credit_card,express,,
466,ORD-20240512-00466,283,2024-05-12,pending,2649.09,11,40,556.31,2954,cash_on_delivery,pickup,,
467,ORD-20260106-00467,110,2026-01-06,shipped,1449.76,7,400,304.45,2052.73,bank_transfer,pickup,,
468,ORD-20230901-00468,123,2023-09-01,shipped,3271.05,6,110,686.92,3871.71,paypal,standard,,
469,ORD-20250527-00469,107,2025-05-27,cancelled,1364.16,9,90,286.47,1617.86,credit_card,express,,
470,ORD-20231210-00470,75,2023-12-10,delivered,3095.21,14,320,649.99,3631.87,paypal,express,,
471,ORD-20230204-00471,115,2023-02-04,shipped,3171.01,10,0,665.91,3519.82,debit_card,express,,Nota del cliente: Dejar en portería
472,ORD-20240418-00472,330,2024-04-18,delivered,2706.75,18,50,568.42,2837.96,debit_card,standard,,
473,ORD-20230201-00473,310,2023-02-01,cancelled,415.5,2,90,87.26,584.45,paypal,pickup,,
474,ORD-20241102-00474,134,2024-11-02,pending,1497.88,2,430,314.55,2212.47,debit_card,pickup,6,
475,ORD-20240306-00475,15,2024-03-06,cancelled,3091.1,14,500,649.13,3807.48,credit_card,same_day,,
476,ORD-20230719-00476,90,2023-07-19,cancelled,4527.46,7,240,950.77,5401.31,credit_card,standard,,Nota del cliente: Envolver para regalo
477,ORD-20240424-00477,186,2024-04-24,shipped,966.77,11,20,203.02,1083.45,bank_transfer,same_day,,
478,ORD-20240927-00478,94,2024-09-27,processing,1252.89,20,220,263.11,1485.42,credit_card,standard,,
479,ORD-20240828-00479,201,2024-08-28,cancelled,2753.86,5,480,578.31,3674.48,debit_card,same_day,,
480,ORD-20231006-00480,255,2023-10-06,pending,1218.03,8,110,255.79,1486.38,credit_card,pickup,,
481,ORD-20230728-00481,138,2023-07-28,processing,2676.19,6,150,562,3227.62,bank_transfer,pickup,,
482,ORD-20240730-00482,130,2024-07-30,shipped,2395.71,18,440,503.1,2907.58,paypal,standard,,
483,ORD-20250502-00483,49,2025-05-02,shipped,4558.96,6,290,957.38,5532.8,debit_card,standard,7,
484,ORD-20260203-00484,65,2026-02-03,delivered,3937.56,4,380,826.89,4986.95,cash_on_delivery,pickup,,
